FourLetId,ThreeLetId,Lat,Lon,PointGeoRefId,AirportGeoRefId
KMKE,MKE,42.9473888889,-87.8967731481,1112,
KMKG,MKG,43.1695185185,-86.2383333333,3033,
KMKJ,,36.8949166667,-81.3501296296,512757,
KMKL,MKL,35.6,-88.9156481481,2789,
KMKN,,31.9203240741,-98.5991990741,512758,
KMKO,MKO,35.6578842593,-95.3618148148,3034,
KMKS,,33.1856481481,-80.0363425926,512759,
KMKT,MKT,44.2227777778,-93.9193981481,1055,
KMKV,,31.0948055556,-92.0691898148,512760,
KMKY,MRK,25.9950462963,-81.6725462963,2952,
KMLB,MLB,28.1029212963,-80.6459814815,2983,
KMLC,MLC,34.8825231481,-95.7835509259,1083,
KMLD,MLD,42.1667175926,-112.2967962963,512761,
KMLE,MIQ,41.196087963,-96.1119907407,1268,
KMLF,MLF,38.4267962963,-113.0126111111,512762,
KMLI,MLI,41.4484398148,-90.5075324074,3005,
KMLJ,MLJ,33.1541666667,-83.240787037,512763,
KMLS,MLS,46.4280833333,-105.8863240741,2992,
KMLT,MLT,45.647875,-68.6855648148,2994,
KMLU,MLU,32.5108888889,-92.0378148148,3008,
KMMH,MMH,37.6241666667,-118.8388425926,8573,
KMMI,MMI,35.399212963,-84.5618518519,512764,
KMMK,,41.5087731481,-72.8295185185,512765,
KMML,MML,44.4517731481,-95.824587963,512766,
KMMS,MMS,34.2315,-90.2896388889,512767,
KMMT,MMT,33.9209027778,-80.8011481481,512768,
KMMU,MMU,40.7994722222,-74.4149768519,3020,
KMMV,,45.1946157407,-123.1362268519,512769,
KMNF,,36.9928611111,-91.714462963,512770,
KMNI,,33.5872222222,-80.2087037037,512771,
KMNM,MNM,45.1266851852,-87.6386990741,512772,
KMNN,MNN,40.6163425926,-83.0635648148,2960,
KMNV,,35.5453935185,-84.3804814815,512773,
KMNZ,,31.6659907407,-98.1486574074,512774,
KMOB,MOB,30.6914351852,-88.2428703704,1124,
KMOD,MOD,37.6259907407,-120.9545925926,3003,
KMOP,MOP,43.6218055556,-84.7373611111,512775,
KMOR,MOR,36.1795509259,-83.3755648148,512776,
KMOT,MOT,48.2577314815,-101.2781944444,1117,
KMOX,MOX,45.5660601852,-95.9673472222,512777,
KMPE,,32.7992407407,-89.1261064815,512778,
KMPG,,39.8808333333,-80.7359259259,512779,
KMPI,,37.5108796296,-120.0395833333,512780,
KMPJ,MPJ,35.1390324074,-92.9092175926,512781,
KMPO,MPO,41.1376388889,-75.3788888889,512782,
KMPR,MPR,38.3525925926,-97.6914814815,512783,
KMPV,MPV,44.2036203704,-72.5624027778,3014,
KMPZ,MPZ,40.9467222222,-91.5112268519,512784,
KMQB,MQB,40.5201388889,-90.6525,512785,
KMQI,MEO,35.9190462963,-75.6957083333,512786,
KMQJ,,39.843587963,-85.8971435185,721,
KMQS,CTH,39.9790277778,-75.8656018519,512787,
KMQW,MQW,32.0970324074,-82.8795740741,512788,
KMQY,MQY,36.0090277778,-86.5201388889,512789,
KMRB,MRB,39.4020601852,-77.9848194444,512790,
KMRC,MRC,35.554537037,-87.1793055556,2510,
KMRF,MRF,30.3712824074,-104.0176435185,512791,
KMRH,,34.7336944444,-76.660625,512792,
KMRJ,,42.886962963,-90.2363287037,512793,
KMRN,MRN,35.8203888889,-81.6114259259,512794,
KMRT,,40.2248611111,-83.3517592593,512795,
KMRY,MRY,36.587037037,-121.8430555556,1134,
KMSA,MSA,33.1291666666667,-94.9755555555556,,
KMSL,MSL,34.7453240741,-87.6103703704,512796,
KMSN,MSN,43.1399490741,-89.3375231481,1027,
KMSO,MSO,46.9164351852,-114.0905555556,2997,
KMSP,MSP,44.881962963,-93.2218333333,1116,
KMSS,MSS,44.9358333333,-74.8455555556,2972,
KMSV,MSV,41.7018240741,-74.7950231481,512797,
KMSY,MSY,29.9934259259,-90.2581944444,1218,
KMTC,MTC,42.6083333333,-82.8356481481,512798,
KMTH,MTH,24.72625,-81.0515277778,512799,
KMTJ,MTJ,38.5098472222,-107.8942962963,3015,
KMTN,MTN,39.3257361111,-76.4138703704,155,
KMTO,MTO,39.4780416667,-88.279287037,2976,
KMTP,MTP,41.0765,-71.920912037,512800,
KMTV,,36.6308842593,-80.0183981481,512801,
KMTW,MTW,44.1288888889,-87.6806018519,2946,
KMUI,MUI,40.4349074074,-76.5694444444,512802,
KMUL,MUL,31.1378101852,-83.7041759259,3024,
KMUO,MUO,43.0437824074,-115.8725694444,8593,
KMUT,MUT,41.3677777778,-91.1483333333,3032,
KMVC,MVC,31.4580555556,-87.3511574074,512803,
KMVE,MVE,44.9691666667,-95.7104166667,512804,
KMVI,,37.5273611111,-106.0481944444,512805,
KMVL,MVL,44.5347175926,-72.6140833333,512806,
KMVN,MVN,38.3233796296,-88.8586111111,3026,
KMVY,MVY,41.3931944444,-70.6144444444,512807,
KMWA,MWA,37.7551388889,-89.01125,2958,
KMWC,MWC,43.110462963,-88.0345833333,1112,
KMWH,MWH,47.20875,-119.3193055556,3022,
KMWK,,36.4597222222,-80.5531018519,512808,
KMWL,MWL,32.78175,-98.0602916667,512809,
KMWM,MWM,43.9134490741,-95.1095694444,512810,
KMWO,MWO,39.5318981481,-84.3964814815,14123,
KMXA,MXA,35.8944444444,-90.1546527778,512811,
KMXF,MXF,32.3830555556,-86.3659259259,1137,
KMXO,MXO,42.2204212963,-91.163462963,512812,
KMYF,MYF,32.8158333333,-117.1396759259,1514,
KMYJ,,39.1575462963,-91.8184259259,2987,
KMYL,MYL,44.8889305556,-116.1018101852,512813,
KMYR,MYR,33.6797685185,-78.9283333333,1175,
KMYV,MYV,39.0977777778,-121.5699074074,3516,
KMYZ,,39.8553564815,-96.6306851852,512814,
KMZH,,46.4188425926,-92.8048148148,512815,
KMZJ,MZJ,32.5099074074,-111.3253703704,512816,
KMZZ,MZZ,40.4899583333,-85.6797361111,2959,
KN03,N03,42.5925,-76.2147222222222,513786,
KN14,N14,39.9341666666667,-74.8072222222222,513787,
KN15,N15,39.2030555555556,-117.064444444444,,
KN17,N17,34.6044444444444,-105.191944444444,513788,
KN23,N23,42.3025,-75.4158333333333,513790,
KN24,N24,36.8002777777778,-105.5975,513791,
KN27,N27,41.74,-76.4472222222222,513792,
KN35,N35,40.9666666666667,-78.93,513793,
KN38,N38,41.7277777777778,-77.3963888888889,513794,
KN52,N52,34.8638888888889,-80.7480555555556,513796,
KN53,N53,41.0358333333333,-75.1605555555556,513797,
KN57,N57,39.8302777777778,-75.7697222222222,513798,
KN59,N59,38.8394444444444,-119.338333333333,513800,
KN66,N66,42.5247222222222,-75.0644444444444,3079,
KN68,N68,39.9730555555556,-77.6433333333333,513801,
KN69,N69,41.5769444444445,-73.7322222222222,513802,
KN70,N70,40.3891666666667,-75.2902777777778,,
KN71,N71,40.0919444444444,-76.5755555555556,513803,
KN79,N79,40.8369444444444,-76.5525,513804,
KN81,N81,39.6675,-74.7577777777778,513805,
KN82,N82,41.5972222222222,-74.4583333333333,513806,
KN87,N87,40.2138888888889,-74.6016666666667,513807,
KN89,N89,41.7277777777778,-74.3775,513808,
KN94,N94,40.1877777777778,-77.1744444444444,513809,
KN96,N96,40.8855555555556,-77.8163888888889,513810,
KN98,N98,45.2088888888889,-84.99,513811,
KN99,N99,39.99,-75.5816666666667,,
KNBC,,32.4774074074,-80.7232407407,2349,
KNBE,,32.7344444444444,-96.9675,,
KNBG,NBG,29.8273935185,-90.0267222222,1218,
KNBJ,NBJ,30.3891666666667,-87.6352777777778,,
KNCA,,34.707412037,-77.4452731481,512817,
KNDY,DGN,38.3329444444,-77.0370555556,512818,
KNDZ,,30.7045416667,-87.0073055556,512819,
KNEL,NEL,40.0351712963,-74.3522777778,512820,
KNEN,,30.3503935185,-81.8832268519,746,
KNEW,NEW,30.0425601852,-90.0284074074,1218,
KNFE,,36.69525,-76.1356296296,512821,
KNFG,,33.3014814815,-117.3552777778,1259,
KNFJ,,30.5069444444,-86.9597222222,512822,
KNFL,NFL,39.4178657407,-118.6987685185,512823,
KNFW,FWH,32.7691990741,-97.4416296296,557,
KNGP,NGP,27.6928333333,-97.2904398148,414,
KNGU,NGU,36.9377407407,-76.2893703704,1240,
KNGW,NGW,27.7002777778,-97.4344444444,414,
KNHK,NHK,38.2860787037,-76.4118564815,512824,
KNID,,35.6856481481,-117.692037037,512825,
KNIP,NIP,30.2340231481,-81.6751296296,746,
KNJK,NJK,32.8291666667,-115.6716666667,504,
KNJW,NJW,32.7963333333,-88.8317546296,1100,
KNKT,,34.9008981481,-76.8808518519,512826,
KNKX,NKX,32.8683518519,-117.1417824074,1514,
KNLC,NLC,36.3331666667,-119.9521712963,512827,
KNMM,,32.5535787037,-88.5554351852,512828,
KNOG,,27.9003101852,-98.0502824074,512829,
KNOW,,48.1414027778,-123.4140138889,1363,
KNPA,NPA,30.3529074074,-87.318625,1324,
KNQA,NQA,35.3566666667,-89.8702777778,512830,
KNQI,NQI,27.5045601852,-97.8084444444,852,
KNQX,NQX,24.5757962963,-81.6889814815,835,
KNRA,,48.1833333333,-122.6333333333,512831,
KNRB,NRB,30.3920648148,-81.4231990741,512832,
KNRN,,39.8505046296,-99.8948148148,512833,
KNRS,NRS,32.5666666667,-117.1166666667,512834,
KNSE,NSE,30.7241666667,-87.0219444444,512835,
KNSI,,33.2399074074,-119.4582407407,512836,
KNTD,NTD,34.1203703704,-119.1211111111,512837,
KNTU,NTU,36.8208009259,-76.0336805556,512838,
KNUC,,33.0229074074,-118.5885925926,512839,
KNUI,,38.1461111111,-76.4285648148,512840,
KNUN,NUN,30.4697222222,-87.3380555556,1324,
KNUQ,,37.416162037,-122.0493055556,512841,
KNUW,NUW,48.3519583333,-122.6560416667,512842,
KNVD,NVD,37.8526481481,-94.3047175926,3049,
KNXX,NXX,40.200037037,-75.1482824074,512843,
KNY0,NY0,42.9983333333333,-74.3294444444444,513860,
KNYG,NYG,38.503787037,-77.3050555556,512844,
KNYL,NYL,32.656712963,-114.6060648148,1904,
KNZC,,30.2186111111111,-81.8766666666667,,
KNZY,NZY,32.6991666667,-117.2153703704,1514,
KO02,O02,39.8186111111111,-120.352777777778,513881,
KO04,O04,39.1922222222222,-119.734444444444,,
KO05,O05,40.2822222222222,-121.241111111111,513882,
KO08,O08,39.1788888888889,-121.993333333333,513883,
KO09,O09,39.7905555555556,-123.266388888889,513884,
KO11,O11,35.7569444444444,-94.6497222222222,,
KO16,O16,40.0858333333333,-123.814166666667,513885,
KO20,O20,38.0916666666667,-121.359444444444,513886,
KO22,O22,38.0305555555556,-120.414444444444,513887,
KO24,O24,37.9577777777778,-119.105833333333,513888,
KO26,O26,36.5886111111111,-118.049444444444,513889,
KO27,O27,37.7563888888889,-120.800277777778,513890,
KO28,O28,39.4513888888889,-123.372222222222,513891,
KO32,O32,36.6711111111111,-119.451111111111,513892,
KO37,O37,39.7202777777778,-122.146388888889,513894,
KO41,O41,38.6736111111111,-121.871944444444,513895,
KO42,O42,36.3988888888889,-119.106666666667,,
KO43,O43,39.0055555555556,-119.156666666667,513896,
KO46,O46,41.4808333333333,-122.454444444444,513898,
KO48,O48,39.2619444444444,-123.753611111111,,
KO52,O52,39.1236111111111,-121.605277777778,513900,
KO56,O56,38.1436111111111,-122.555833333333,,
KO57,O57,38.2641666666667,-119.222777777778,513902,
KO59,O59,41.5536111111111,-120.165555555556,513903,
KO60,O60,38.7761111111111,-122.9925,513904,
KO61,O61,38.6838888888889,-120.9875,513905,
KO68,O68,37.5108333333333,-120.039444444444,,
KO69,O69,38.2577777777778,-122.605277777778,513907,
KO70,O70,38.3766666666667,-120.793888888889,,
KO79,O79,39.5816666666667,-120.354166666667,513908,
KO81,O81,41.8905555555556,-121.360555555556,513909,
KO86,O86,40.9827777777778,-122.693611111111,513910,
KO88,O88,38.1933333333333,-121.703611111111,513911,
KO89,O89,41.0175,-121.435,513912,
KOAJ,OAJ,34.8293472222,-77.6122685185,512845,
KOAK,OAK,37.7213888889,-122.2208333333,1258,
KOAR,,36.6816111111,-121.7618287037,512846,
KOBE,OBE,27.2666990741,-80.850462963,512847,
KOBI,,39.2193240741,-74.7947916667,512848,
KOCF,OCF,29.1720185185,-82.2242638889,3068,
KOCH,OCH,31.5779398148,-94.7101851852,3036,
KOCQ,,44.8742175926,-87.9097314815,512849,
KOCW,OCW,35.5705925926,-77.049875,512850,
KODO,,31.9214305556,-102.3872592593,3070,
KODX,,41.62375,-98.9519907407,512851,
KOEB,,41.9337268519,-85.0523425926,512852,
KOEL,,39.1100925926,-100.816462963,512853,
KOEO,OEO,45.3095555556,-92.6900555556,512854,
KOFF,OFF,41.1194351852,-95.9086435185,1268,
KOFK,OFK,41.9856018519,-97.4351851852,3059,
KOFP,,37.709,-77.4368287037,1459,
KOGA,OGA,41.1194907407,-101.7698611111,512855,
KOGB,OGB,33.4570833333,-80.8595648148,512856,
KOGD,OGD,41.1957407407,-112.0130416667,1261,
KOGM,,46.8455972222,-89.3671805556,512857,
KOGS,OGS,44.6819907407,-75.4656481481,3072,
KOIC,OIC,42.5666481481,-75.5242361111,512858,
KOIN,,39.8339351852,-100.5394444444,512859,
KOJA,,35.5449074074,-98.6686111111,512860,
KOJC,OJC,38.8476712963,-94.7376435185,14076,
KOKC,OKC,35.3931111111,-97.6008518519,1264,
KOKH,ODW,48.2516203704,-122.6737037037,512861,
KOKK,OKK,40.5282592593,-86.0590555556,512862,
KOKM,OKM,35.6681944444,-95.94875,3073,
KOKS,OKS,41.4020740741,-102.3565138889,512863,
KOKV,WGO,39.1436574074,-78.1444444444,1871,
KOKZ,,32.9667592593,-82.8382407407,512864,
KOLD,OLD,44.9525,-68.6744444444,512865,
KOLE,OLE,42.2413425926,-78.3713888889,3075,
KOLF,OLF,48.0945648148,-105.575087963,512866,
KOLG,,46.3147685185,-91.8165509259,512867,
KOLM,OLM,46.9695648148,-122.9025740741,1267,
KOLS,OLS,31.4178703704,-110.847962963,5915,
KOLU,OLU,41.4481481481,-97.3427314815,2512,
KOLV,OLV,34.9788425926,-89.7869907407,512868,
KOLY,OLY,38.7219351852,-88.176462963,512869,
KOLZ,,42.6808518519,-91.9745,512870,
KOMA,OMA,41.3032407407,-95.8941666667,1268,
KOMH,,38.2473611111,-78.0456481481,512871,
KOMK,OMK,48.4645833333,-119.5180555556,512872,
KOMN,,29.3005555556,-81.1136111111,512873,
KONA,ONA,44.0773935185,-91.7084907407,3495,
KONL,ONL,42.4695046296,-98.6874074074,3065,
KONM,ONM,34.0226388889,-106.9031944444,3291,
KONO,ONO,44.0194907407,-117.0131944444,512874,
KONP,ONP,44.5804166667,-124.0580092593,512875,
KONT,ONT,34.0561111111,-117.60125,14204,
KONX,,36.4000925926,-76.0155555556,512876,
KONY,ONY,33.350912037,-98.8191666667,512877,
KONZ,,42.0992037037,-83.1615231481,456,
KOOA,OOA,41.2261111111,-92.4939814815,3086,
KOPF,OPF,25.907037037,-80.2784259259,1105,
KOPL,OPL,30.5584259259,-92.099537037,3081,
KOPN,,32.9550046296,-84.2642175926,512878,
KOQN,,39.9901944444,-75.5820694444,512879,
KOQU,,41.5972685185,-71.4122685185,512880,
KOQW,,42.050125,-90.7389351852,512881,
KORB,,48.0159814815,-92.8561990741,512882,
KORC,,42.9904398148,-96.0628101852,512883,
KORD,ORD,41.9818240741,-87.9066759259,361,
KORE,,42.570212963,-72.2886111111,512884,
KORF,ORF,36.8947222222,-76.2012962963,1240,
KORG,,30.0685324074,-93.8041064815,512885,
KORH,ORH,42.2674166667,-71.8758101852,3499,
KORK,,34.8331944444,-92.2543055556,512886,
KORL,ORL,28.545587963,-81.3330416667,1275,
KOSA,,33.0970509259,-94.9618101852,512887,
KOSC,OSC,44.4516203704,-83.3941666667,512888,
KOSH,OSH,43.9844768519,-88.5571342593,1280,
KOSU,OSU,40.0798148148,-83.0731944444,399,
KOSX,OSX,33.0904305556,-89.5420648148,512889,
KOTG,OTG,43.6550925926,-95.579212963,512890,
KOTH,OTH,43.4169444444,-124.2470833333,512891,
KOTM,OTM,41.1067361111,-92.4480462963,3090,
KOTN,OTN,38.8513888888889,-87.4997222222222,,
KOUN,OUN,35.2455555556,-97.4722685185,3061,
KOVE,OVE,39.4878240741,-121.622037037,512892,
KOVL,,44.7787314815,-95.0327777778,512893,
KOVO,,39.0453703704,-85.6056481481,512894,
KOVS,,43.1609722222,-90.6740277778,512895,
KOWA,OWA,44.1230694444,-93.2589722222,512896,
KOWB,OWB,37.7389814815,-87.1669351852,3092,
KOWD,OWD,42.1906944444,-71.1730555556,512897,
KOWI,,38.5391481481,-95.2529351852,3089,
KOWK,OWK,44.7156481481,-69.8665277778,512898,
KOWP,,36.1752777778,-96.1519444444,512899,
KOWX,,41.0356018519,-83.9820833333,512900,
KOXB,OCE,38.3105555556,-75.1240277778,512901,
KOXC,OXC,41.4787037037,-73.1354166667,512902,
KOXD,OXD,39.5022685185,-84.7844907407,512903,
KOXI,,41.3303240741,-86.6648611111,512904,
KOXR,OXR,34.2009722222,-119.2072222222,14206,
KOXV,,41.2992361111,-93.1138287037,512905,
KOYM,STQ,41.4126481481,-78.5027175926,512906,
KOZA,OZA,30.7352824074,-101.2031018519,512907,
KOZR,OZR,31.2757407407,-85.7133333333,512908,
KOZW,,42.6296018519,-83.9823611111,512909,
KP01,P01,32.4527777777778,-112.861388888889,514084,
KP03,P03,31.3711111111111,-109.690277777778,514085,
KP04,P04,31.3638888888889,-109.883055555556,2374,
KP08,P08,32.9358333333333,-111.426666666667,514086,
KP13,P13,33.3530555555556,-110.6675,514088,
KP14,P14,34.9408333333333,-110.138611111111,514089,
KP17,P17,34.8783333333333,-114.123055555556,,
KP18,P18,33.4719444444444,-111.963611111111,,
KP19,P19,33.2988888888889,-111.915555555556,14000,
KP20,P20,34.1497222222222,-114.267777777778,514090,
KP29,P29,31.6713888888889,-110.021666666667,514092,
KP33,P33,32.2455555555556,-109.894722222222,514093,
KP34,P34,40.5988888888889,-77.4055555555556,,
KP52,P52,34.73,-112.035,514094,
KPAE,PAE,47.9070138889,-122.2816944444,528,
KPAH,PAH,37.0602962963,-88.7730787037,3095,
KPAM,PAM,30.070125,-85.5765648148,3103,
KPAN,PJB,34.2569490741,-111.3393148148,512910,
KPBF,PBF,34.1731990741,-91.935625,1344,
KPBG,,44.6510185185,-73.4681944444,1349,
KPBH,,45.7089814815,-90.4025,512911,
KPBI,PBI,26.6832314815,-80.0956203704,1860,
KPBX,,37.5618287037,-82.5663888889,512912,
KPCM,,28.0002592593,-82.1634814815,512913,
KPCW,,41.516375,-82.8695138889,512914,
KPCZ,,44.3333796296,-89.0198148148,512915,
KPDC,PCD,43.0193657407,-91.1238148148,512916,
KPDK,PDK,33.8756481481,-84.3019907407,124,
KPDT,PDT,45.6950925926,-118.8414814815,3120,
KPDX,PDX,45.588662037,-122.5976527778,1380,
KPEA,,41.4012962963,-92.9458796296,512917,
KPEO,,42.6371851852,-77.052912037,512918,
KPEQ,PEQ,31.3825,-103.5108333333,3117,
KPEX,,45.3721296296,-94.7447685185,512919,
KPEZ,,28.9542037037,-98.520162037,512920,
KPFN,PFN,30.2121759259,-85.6828240741,3103,
KPGA,PGA,36.92625,-111.4483796296,512921,
KPGD,PGD,26.9189722222,-81.9909861111,512922,
KPGR,PGR,36.0639351852,-90.509212963,512923,
KPGV,PGV,35.6353981481,-77.3853472222,512924,
KPHD,PHD,40.4702777778,-81.4200925926,512925,
KPHF,PHF,37.1320462963,-76.4931296296,14166,
KPHG,,39.7359722222,-99.3172083333,512926,
KPHH,ADR,33.451712963,-79.5262592593,512927,
KPHK,PHK,26.7850462963,-80.6933796296,512928,
KPHL,PHL,39.8722685185,-75.2408888889,1336,
KPHN,PHN,42.9110231481,-82.5290277778,3147,
KPHP,PHP,44.0486388889,-101.5991759259,512929,
KPHT,PHT,36.3360185185,-88.3844444444,3108,
KPHX,PHX,33.4343518519,-112.011712963,1338,
KPIA,PIA,40.6642268519,-89.6933935185,1325,
KPIB,PIB,31.4672685185,-89.3371296296,2882,
KPIE,PIE,27.91,-82.6875462963,1632,
KPIH,PIH,42.9098611111,-112.595962963,3136,
KPIL,,26.16625,-97.3459259259,512930,
KPIM,PIM,32.840787037,-84.8825925926,512931,
KPIR,PIR,44.3828240741,-100.2860648148,1341,
KPIT,PIT,40.4915277778,-80.2329166667,1348,
KPJC,,40.8019907407,-80.1608796296,512932,
KPJY,,37.9779537037,-89.3605648148,512933,
KPKB,PKB,39.3451712963,-81.4392268519,3109,
KPKD,PKD,46.900787037,-95.0731481481,512934,
KPKF,PKF,45.9550416667,-90.424587963,512935,
KPKV,,28.6534722222,-96.6828703704,512936,
KPLB,PLB,44.6875,-73.5244444444444,,
KPLD,,40.451712963,-84.9891203704,512937,
KPLK,PLK,36.6259907407,-93.2289444444,512938,
KPLN,PLN,45.5709722222,-84.7967592593,512939,
KPLR,PLR,33.5589814815,-86.2491666667,512940,
KPLU,,47.1039351852,-122.2873611111,512941,
KPMB,PMB,48.9425,-97.2408333333,512942,
KPMD,PMD,34.629537037,-118.084625,1302,
KPMH,PMH,38.8406018519,-82.8473611111,3154,
KPMP,PPM,26.2472685185,-80.1112037037,14051,
KPMU,,34.3636111111,-89.892962963,512943,
KPMV,,40.9483935185,-95.9174444444,512944,
KPMZ,,35.8109398148,-76.7584027778,512945,
KPNA,,42.7975,-109.8111574074,512946,
KPNC,PNC,36.7320833333,-97.0998148148,1356,
KPNE,PNE,40.0819444444,-75.0106018519,1336,
KPNM,,45.559962963,-93.6083240741,512947,
KPNN,PNN,45.2007407407,-67.564537037,512948,
KPNS,PNS,30.4734861111,-87.1867592593,1324,
KPNT,,40.9244444444,-88.6239814815,512949,
KPOB,POB,35.1709166667,-79.0144907407,2631,
KPOC,POC,34.0918194444,-117.7818564815,512950,
KPOE,POE,31.0448703704,-93.1918148148,512951,
KPOF,POF,36.7739814815,-90.3249537037,3143,
KPOH,POH,42.742962963,-94.6474537037,512952,
KPOU,POU,41.626712963,-73.8842083333,1388,
KPOY,POY,44.8673055556,-108.7934907407,512953,
KPPA,PPA,35.6131481481,-100.9963425926,3102,
KPPF,PPF,37.3309722222,-95.5062037037,512954,
KPPO,LPO,41.5726435185,-86.7345833333,512955,
KPPQ,,39.6390185185,-90.7784953704,512956,
KPQI,PQI,46.6890277778,-68.0448611111,3160,
KPQL,,30.4627824074,-88.5292685185,3111,
KPQN,,43.9834675926,-96.3003333333,512957,
KPRB,PRB,35.672962963,-120.6271759259,512958,
KPRC,PRC,34.6544444444,-112.4197222222,1395,
KPRG,,39.7002638889,-87.6697361111,512959,
KPRN,,31.845787037,-86.6108611111,512960,
KPRO,PRO,41.8281481481,-94.1599074074,512961,
KPRX,PRX,33.6367592593,-95.4508796296,1312,
KPRZ,,34.1456018519,-103.4103703704,3150,
KPSB,PSB,40.8845416667,-78.0874212963,512962,
KPSC,PSC,46.2648611111,-119.1191203704,4515,
KPSF,PSF,42.4269444444,-73.2930092593,3132,
KPSK,PSK,37.1374259259,-80.6785787037,512963,
KPSM,PSM,43.0780555556,-70.8234259259,512964,
KPSN,PSN,31.7798611111,-95.7064351852,3100,
KPSO,PGO,37.2863425926,-107.0561111111,512965,
KPSP,PSP,33.8298148148,-116.506712963,1300,
KPSX,PSX,28.7275,-96.2510185185,512966,
KPTB,PTB,37.1838425926,-77.5075,3125,
KPTD,,44.6766712963,-74.9485231481,512967,
KPTK,PTK,42.6656898148,-83.4206574074,3142,
KPTN,PTN,29.7096157407,-91.339037037,512968,
KPTS,PTS,37.4494907407,-94.7311574074,3131,
KPTT,PTT,37.7025462963,-98.747037037,512969,
KPTV,PTV,36.0297175926,-119.0628842593,512970,
KPTW,PTW,40.2396435185,-75.5567175926,512971,
KPUB,PUB,38.2893055556,-104.4965740741,1406,
KPUC,PUC,39.6139351852,-110.7514814815,3161,
KPUJ,,33.9121111111,-84.940662037,512972,
KPUW,PUW,46.7440277778,-117.1096759259,3167,
KPVB,,42.6894907407,-90.444537037,512973,
KPVC,PVC,42.0723148148,-70.2208333333,512974,
KPVD,PVD,41.7240740741,-71.428287037,1402,
KPVE,,35.6565277778,-88.1954027778,512975,
KPVF,PVF,38.7242592593,-120.7533333333,512976,
KPVG,,36.78025,-76.4489861111,1240,
KPVJ,,34.7096435185,-97.2233564815,512977,
KPVU,PVU,40.219212963,-111.7233796296,1403,
KPVW,PVW,34.1682083333,-101.717412037,3133,
KPVZ,PVZ,41.7333333333333,-81.2188888888889,,
KPWA,PWA,35.5346203704,-97.6473981481,1264,
KPWC,,46.7248333333,-94.3817222222,512978,
KPWD,PWD,48.7886481481,-104.52325,512979,
KPWG,,31.4850462963,-97.3166203704,512980,
KPWK,PWK,42.1143703704,-87.9016388889,361,
KPWM,PWM,43.6461944444,-70.3093564815,1379,
KPWT,PWT,47.4904166667,-122.7648611111,264,
KPXE,,32.5105787037,-83.7674259259,512981,
KPYG,,34.7422685185,-80.3453240741,512982,
KPYM,PYM,41.9091157407,-70.7289074074,512983,
KPYN,,37.1261574074,-90.7136574074,512984,
KPYP,,34.0900509259,-85.6101203704,512985,
KPYX,,36.4130092593,-100.7517037037,512986,
KPZQ,,45.4071990741,-83.8129259259,512987,
KQ00,Q00,33.9238888888889,-102.386666666667,,
KQ05,Q05,36.0886111111111,-119.5425,,
KQ06,Q06,34.5666666666667,-101.781388888889,,
KQ16,Q16,33.6941666666667,-108.849444444444,,
KQ17,Q17,39.0125,-123.382777777778,,
KQ19,Q19,36.8347222222222,-108.028333333333,,
KQ24,Q24,33.5525,-102.372222222222,,
KQ26,Q26,33.1730555555556,-102.192777777778,,
KQ31,Q31,36.4483333333333,-119.318888888889,,
KQ34,Q34,34.1452777777778,-103.410277777778,,
KQ37,Q37,33.6486111111111,-105.895555555556,,
KQ39,Q39,37.8208333333333,-106.931111111111,,
KQ41,Q41,34.0022222222222,-101.330277777778,,
KQ42,Q42,36.3269444444445,-104.619444444444,,
KQ43,Q43,36.0291666666667,-101.828611111111,,
KQ44,Q44,36.7988888888889,-100.529722222222,,
KQ49,Q49,36.8597222222222,-120.464444444444,,
KQ52,Q52,36.0455555555556,-119.646666666667,,
KQ53,Q53,38.3047222222222,-121.429444444444,,
KQ54,Q54,34.6541666666667,-102.691666666667,,
KQ55,Q55,34.5666666666667,-102.3225,,
KQ58,Q58,34.9341666666667,-104.643055555556,,
KQ62,Q62,39.1136111111111,-121.056388888889,,
KQ68,Q68,37.8616666666667,-120.177777777778,,
KQ70,Q70,36.3455555555556,-102.049166666667,,
KQ72,Q72,40.5469444444444,-123.181666666667,,
KQ73,Q73,40.1386111111111,-120.178611111111,,
KQ82,Q82,38.7347222222222,-119.766944444444,,
KQ84,Q84,36.7577777777778,-120.371111111111,,
KQ91,Q91,38.6105555555556,-122.391111111111,,
KQ95,Q95,40.2111111111111,-123.2975,,
KQ99,Q99,37.0813888888889,-121.596666666667,,
KRAC,RAC,42.7612037037,-87.8139351852,3182,
KRAL,RAL,33.952037037,-117.4451851852,1467,
KRAP,RAP,44.0453518519,-103.0574675926,1438,
KRAS,,27.8119444444,-97.0888425926,512988,
KRAW,,38.347037037,-93.3455092593,512989,
KRBD,RBD,32.6808796296,-96.868287037,432,
KRBE,,42.5711574074,-99.5695833333,512990,
KRBG,RBG,43.2388888889,-123.3558796296,3207,
KRBL,RBL,40.150787037,-122.2523611111,512991,
KRBM,,34.8501481481,-92.3002546296,512992,
KRBO,,27.7786851852,-97.6906898148,512993,
KRBW,RBW,32.9211111111,-80.6406481481,512994,
KRCA,RCA,44.1450694444,-103.1037222222,1438,
KRCE,,35.4881018519,-97.8237037037,512995,
KRCK,RCK,30.6317222222,-96.9898842593,512996,
KRCM,,38.7841666667,-93.8029166667,512997,
KRCR,RCR,41.0655555556,-86.181712963,512998,
